case,subject,condition,description,source_rigid_obj,target_mesh,fit_vertices,eval_full_no_eye_vertices,eval_eye_soft_vertices,fixed_eye_vertices,eye_fixed_max,eye_fixed_mean,displacement_mean,displacement_p90,displacement_max,full_median_before,full_median_local,full_median_after,full_p90_before,full_p90_after,nose_median_before,nose_median_local,nose_median_after,nose_p90_before,nose_p90_after,midface_median_before,midface_median_after,history_passes,eye_ellipse_count
016_12_lip_puckerer,016,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/016_12_lip_puckerer/016_12_lip_puckerer_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/016_18_eye_closed/mesh.ply,30956,30956,7029,7029,0.0,0.0,0.009047170311025362,0.01861633405570037,0.042520323116329445,0.021374955155102023,0.021218946289040343,0.017998223921647197,0.06958004236580567,0.0684193383315763,0.025897430917544515,0.01302264644885331,0.011219608116434245,0.053474974754904855,0.03653699110814592,0.022857045079311737,0.009000257434711601,16,2
016_12_lip_puckerer,016,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/016_12_lip_puckerer/016_12_lip_puckerer_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/016_18_eye_closed/mesh.ply,35709,30956,7029,0,0.0,0.0,0.01567808909739529,0.024900682264176435,0.04539946996724256,0.021374955155102023,0.022820724929753143,0.018512247133820867,0.06958004236580567,0.07198384142448064,0.025897430917544515,0.013634050780345864,0.011002480164455639,0.053474974754904855,0.029287060484327967,0.022857045079311737,0.0104665913383373,16,2
016_12_lip_puckerer,016,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/016_12_lip_puckerer/016_12_lip_puckerer_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/016_18_eye_closed/mesh.ply,30956,30956,7029,7029,0.0,0.0,0.004855191633440214,0.009925819255650246,0.027486376138020546,0.021374955155102023,0.02135826819321572,0.018219135877067034,0.06958004236580567,0.06452832744960495,0.025897430917544515,0.017102780421451438,0.014611422950169966,0.053474974754904855,0.0402080695673916,0.022857045079311737,0.015786280184702104,8,2
016_12_lip_puckerer,016,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/016_12_lip_puckerer/016_12_lip_puckerer_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/016_18_eye_closed/mesh.ply,30956,30956,7029,7029,0.0,0.0,0.009036381358487779,0.01861133571738995,0.04216391092925407,0.021374955155102023,0.02124178289365599,0.01808347591010901,0.06958004236580567,0.06842327756028267,0.025897430917544515,0.013117899642061922,0.01164191067625101,0.053474974754904855,0.03704355209697705,0.022857045079311737,0.009133700171221917,16,2
017_1_neutral,017,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_1_neutral/017_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,31166,31166,6807,6807,0.0,0.0,0.0026211862186342767,0.006035700619722869,0.011322805610204064,0.006275575610280809,0.006071196407773408,0.004661770077348612,0.025071273663855823,0.02089408905513846,0.0053146725769457025,0.0030807216437122144,0.002740130440367883,0.017887511480866987,0.01209040624815555,0.0041421663673566625,0.0021371578900712287,16,2
017_1_neutral,017,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_1_neutral/017_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,35709,31166,6807,0,0.0,0.0,0.004779725449551051,0.007359171174770201,0.016205668561744106,0.006275575610280809,0.006082555280617576,0.004554058557203209,0.025071273663855823,0.01904529804870049,0.0053146725769457025,0.0030079694619219314,0.002659977126032051,0.017887511480866987,0.00826552561023127,0.0041421663673566625,0.0021940618801148336,16,2
017_1_neutral,017,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_1_neutral/017_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,31166,31166,6807,6807,0.0,0.0,0.0022198294890431016,0.005294513167867343,0.011191963120172087,0.006275575610280809,0.0063176347273558985,0.004941736694805748,0.025071273663855823,0.021289152583878104,0.0053146725769457025,0.003653163495242918,0.0032405482515361376,0.017887511480866987,0.014128929267677077,0.0041421663673566625,0.0031336093097281254,8,2
017_1_neutral,017,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_1_neutral/017_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,31166,31166,6807,6807,0.0,0.0,0.002617768334349229,0.006019003145336814,0.010591378350124166,0.006275575610280809,0.006073422243434274,0.004675771914776965,0.025071273663855823,0.02091147437452735,0.0053146725769457025,0.003123448934654009,0.0028848719737381424,0.017887511480866987,0.012373669693954332,0.0041421663673566625,0.0021806671094248865,16,2
017_10_dimpler,017,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_10_dimpler/017_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,31210,31210,6757,6757,0.0,0.0,0.0033592416876556943,0.006441911125379125,0.011118909945159721,0.009104814549641668,0.009185591653976715,0.006862983437415236,0.03444860067501833,0.02877472489870065,0.006507118084566265,0.002946263367825004,0.002630185608370244,0.017911301354936127,0.0145469487071336,0.004305287659968723,0.00207792227795483,16,2
017_10_dimpler,017,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_10_dimpler/017_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,35709,31210,6757,0,0.0,0.0,0.005525387741506526,0.008082777400493587,0.01279517981721343,0.009104814549641668,0.0098054915621002,0.006974503998524187,0.03444860067501833,0.028027979129172823,0.006507118084566265,0.0030837878832324556,0.0026756484546033967,0.017911301354936127,0.008970251056030616,0.004305287659968723,0.0021199078235835463,16,2
017_10_dimpler,017,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_10_dimpler/017_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,31210,31210,6757,6757,0.0,0.0,0.002840996672664948,0.005584904744679164,0.011156890270538164,0.009104814549641668,0.009156223468496235,0.006997359107068132,0.03444860067501833,0.02954639132988709,0.006507118084566265,0.003394225060201831,0.0029594861304952183,0.017911301354936127,0.014950018124842772,0.004305287659968723,0.002844079636626261,8,2
017_10_dimpler,017,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_10_dimpler/017_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,31210,31210,6757,6757,0.0,0.0,0.003356582670253775,0.006422430964692437,0.010332371846063976,0.009104814549641668,0.009191837694508102,0.006877447816120222,0.03444860067501833,0.0287822487613379,0.006507118084566265,0.002983465343611537,0.002746222150625661,0.017911301354936127,0.014846734419325849,0.004305287659968723,0.002116251088530715,16,2
018_1_neutral,018,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/018_1_neutral/018_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/018_18_eye_closed/mesh.ply,32907,32907,4218,4218,0.0,0.0,0.00608950977046436,0.013434364837507914,0.02499244240014928,0.011108510207560679,0.009305243757879302,0.006957684407285544,0.025396096130229376,0.017961531762159335,0.011822777842522808,0.004792802867569953,0.004114827091329565,0.024225807542454077,0.01296310836772345,0.012228421548519792,0.0029861331264897694,16,2
018_1_neutral,018,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/018_1_neutral/018_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/018_18_eye_closed/mesh.ply,35709,32907,4218,0,0.0,0.0,0.008117937958100245,0.013783495959419658,0.024719583390146207,0.011108510207560679,0.009748607858080781,0.007083850440947641,0.025396096130229376,0.017745478838876387,0.011822777842522808,0.005088023924975347,0.004344632871819408,0.024225807542454077,0.014422386570600899,0.012228421548519792,0.0031119493962242797,16,2
018_1_neutral,018,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/018_1_neutral/018_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/018_18_eye_closed/mesh.ply,32907,32907,4218,4218,0.0,0.0,0.00444760169725512,0.00957337499276394,0.016603341601733136,0.011108510207560679,0.01048967208634684,0.007793158759429217,0.025396096130229376,0.019114634942786892,0.011822777842522808,0.007171025399223429,0.005811616473200245,0.024225807542454077,0.014371019881212258,0.012228421548519792,0.006883022186725036,8,2
018_1_neutral,018,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/018_1_neutral/018_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/018_18_eye_closed/mesh.ply,32907,32907,4218,4218,0.0,0.0,0.0060682753091031655,0.01341498847287918,0.02493745170603968,0.011108510207560679,0.009313565819098995,0.006982401699787362,0.025396096130229376,0.017992943200618634,0.011822777842522808,0.0048409466421203955,0.004299094784591293,0.024225807542454077,0.013634074553352728,0.012228421548519792,0.0030440888896083942,16,2
018_10_dimpler,018,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/018_10_dimpler/018_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/018_18_eye_closed/mesh.ply,32161,32161,5292,5292,0.0,0.0,0.0064461672106897565,0.0158414437924021,0.024973510724058103,0.008909124429627428,0.007693466958678934,0.0058209597977625606,0.027306405568545154,0.017692078857513716,0.013634031485503434,0.004677735431317587,0.004122477201440993,0.023902749660727047,0.012354172282488234,0.011409128303337113,0.0025828579841832046,16,2
018_10_dimpler,018,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/018_10_dimpler/018_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/018_18_eye_closed/mesh.ply,35709,32161,5292,0,0.0,0.0,0.009147951768051363,0.016371102017746816,0.025172338863363744,0.008909124429627428,0.008243390166102432,0.006000898607568056,0.027306405568545154,0.017480970878604805,0.013634031485503434,0.005532761773258916,0.004710919498474676,0.023902749660727047,0.013993936297241931,0.011409128303337113,0.0025205245741684672,16,2
018_10_dimpler,018,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/018_10_dimpler/018_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/018_18_eye_closed/mesh.ply,32161,32161,5292,5292,0.0,0.0,0.0048786978491810375,0.01128350900585521,0.019140030711405562,0.008909124429627428,0.00831309081508462,0.006340071821062477,0.027306405568545154,0.019276220256739574,0.013634031485503434,0.007612955474981961,0.006078995460005331,0.023902749660727047,0.013919053958829922,0.011409128303337113,0.005898009917599581,8,2
018_10_dimpler,018,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/018_10_dimpler/018_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/018_18_eye_closed/mesh.ply,32161,32161,5292,5292,0.0,0.0,0.006431096750744834,0.01582885046559622,0.02495531194271003,0.008909124429627428,0.007700698558064409,0.005837743255992692,0.027306405568545154,0.017743317265858954,0.013634031485503434,0.00473446823461141,0.0043235174983939015,0.023902749660727047,0.01289484166648016,0.011409128303337113,0.002616494881429148,16,2
019_10_dimpler,019,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/019_10_dimpler/019_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/019_18_eye_closed/mesh.ply,30463,30463,7597,7597,0.0,0.0,0.005961024445005722,0.014493488985835789,0.027012259463423335,0.011545756239492035,0.009420589809993427,0.007557822490568275,0.03586698055069082,0.02551994188922564,0.016545631928990785,0.010305630047212312,0.0090295241939689,0.04770411683205256,0.036614475881092505,0.01135014945772649,0.004627466662191458,16,2
019_10_dimpler,019,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/019_10_dimpler/019_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/019_18_eye_closed/mesh.ply,35709,30463,7597,0,0.0,0.0,0.00860416577752713,0.014209661457061328,0.02514668350722053,0.011545756239492035,0.009667098536707785,0.0075612466572868055,0.03586698055069082,0.024324782706027694,0.016545631928990785,0.010014714247081447,0.008543474752161176,0.04770411683205256,0.035186339783602597,0.01135014945772649,0.0048196541143664205,16,2
019_10_dimpler,019,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/019_10_dimpler/019_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/019_18_eye_closed/mesh.ply,30463,30463,7597,7597,0.0,0.0,0.0032523088720238695,0.008058084932539688,0.01585590021818236,0.011545756239492035,0.010980079627741597,0.008812421411457692,0.03586698055069082,0.028911956626582625,0.016545631928990785,0.012319556571407807,0.010707219876199943,0.04770411683205256,0.038662814002588725,0.01135014945772649,0.008322759946377576,8,2
019_10_dimpler,019,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/019_10_dimpler/019_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/019_18_eye_closed/mesh.ply,30463,30463,7597,7597,0.0,0.0,0.005925376241651057,0.014372769590833723,0.026831454007633638,0.011545756239492035,0.009420075303953541,0.00757692351082123,0.03586698055069082,0.02559378272139377,0.016545631928990785,0.010395812835363144,0.009494796771686714,0.04770411683205256,0.03736629799763096,0.01135014945772649,0.004713271685745429,16,2
019_12_lip_puckerer,019,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/019_12_lip_puckerer/019_12_lip_puckerer_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/019_18_eye_closed/mesh.ply,30482,30482,7568,7568,0.0,0.0,0.004814621771007159,0.011350155026253153,0.021996173575871386,0.011956432471378665,0.010603782752780594,0.008490820652075626,0.032753607619578524,0.025304879974523183,0.015256811379900386,0.009953631989258858,0.008806012059170476,0.04397742635027544,0.033005217986904735,0.011582242674194733,0.004928841694143547,16,2
019_12_lip_puckerer,019,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/019_12_lip_puckerer/019_12_lip_puckerer_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/019_18_eye_closed/mesh.ply,35709,30482,7568,0,0.0,0.0,0.009027851136132555,0.014483357397475761,0.029710493620140204,0.011956432471378665,0.011003949174698156,0.008505303755533405,0.032753607619578524,0.022777823634462662,0.015256811379900386,0.009793408228709635,0.008403655561468345,0.04397742635027544,0.03346966809881527,0.011582242674194733,0.005316936855367511,16,2
019_12_lip_puckerer,019,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/019_12_lip_puckerer/019_12_lip_puckerer_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/019_18_eye_closed/mesh.ply,30482,30482,7568,7568,0.0,0.0,0.002941367802787051,0.006590688037072846,0.015574999920882036,0.011956432471378665,0.011719191978106058,0.00941626189405638,0.032753607619578524,0.027883238455777896,0.015256811379900386,0.011834877818191168,0.010221364465539392,0.04397742635027544,0.03541800420328893,0.011582242674194733,0.009091853276563424,8,2
019_12_lip_puckerer,019,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/019_12_lip_puckerer/019_12_lip_puckerer_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/019_18_eye_closed/mesh.ply,30482,30482,7568,7568,0.0,0.0,0.004772478985565093,0.011284601553510413,0.021798988577229134,0.011956432471378665,0.01061972565673533,0.008522670176138978,0.032753607619578524,0.02543520871303677,0.015256811379900386,0.010019395611359535,0.009296268698788104,0.04397742635027544,0.03380479606127435,0.011582242674194733,0.005004558397352375,16,2
020_13_lip_funneler,020,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/020_13_lip_funneler/020_13_lip_funneler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/020_18_eye_closed/mesh.ply,31963,31963,5729,5729,0.0,0.0,0.004585803037512286,0.008891355830502816,0.02530435471794988,0.011447861590099037,0.010232211701218083,0.008142495144303753,0.033584790900646276,0.02801081218103251,0.018253052868505718,0.00683460664687504,0.005785220587412097,0.041862012160514155,0.021181139764661,0.013211149052141236,0.004568980926617306,16,2
020_13_lip_funneler,020,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/020_13_lip_funneler/020_13_lip_funneler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/020_18_eye_closed/mesh.ply,35709,31963,5729,0,0.0,0.0,0.006769927306335949,0.011526988806825483,0.02606240460357037,0.011447861590099037,0.010972920516984324,0.00829080145738848,0.033584790900646276,0.02966600662143568,0.018253052868505718,0.006443542230011422,0.005246689750678105,0.041862012160514155,0.02233719087755127,0.013211149052141236,0.005612600994235356,16,2
020_13_lip_funneler,020,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/020_13_lip_funneler/020_13_lip_funneler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/020_18_eye_closed/mesh.ply,31963,31963,5729,5729,0.0,0.0,0.0032822995120917386,0.006326922558337455,0.019363250885877915,0.011447861590099037,0.011405187819000594,0.009047912204731442,0.033584790900646276,0.030711223054631153,0.018253052868505718,0.010276592250946763,0.00821186172481373,0.041862012160514155,0.026419479828854977,0.013211149052141236,0.00848864891817341,8,2
020_13_lip_funneler,020,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/020_13_lip_funneler/020_13_lip_funneler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/020_18_eye_closed/mesh.ply,31963,31963,5729,5729,0.0,0.0,0.004553377450462444,0.008877778577176478,0.02476011569010136,0.011447861590099037,0.010256177051988053,0.008173631175972206,0.033584790900646276,0.0281396250357708,0.018253052868505718,0.006936568775502212,0.0059945194745681,0.041862012160514155,0.021944309736207507,0.013211149052141236,0.004647560760094262,16,2
020_19_brow_raiser,020,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/020_19_brow_raiser/020_19_brow_raiser_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/020_18_eye_closed/mesh.ply,32449,32449,4931,4931,0.0,0.0,0.005939740105626303,0.012684324377381394,0.024733859999884634,0.012273891963438055,0.010596580365393767,0.008261865101589085,0.03297630364445685,0.02535786184837704,0.012255054862578201,0.0075266586021522745,0.006533327412398406,0.0322394669977656,0.023210027092633524,0.011039227047958945,0.004750279062848503,16,2
020_19_brow_raiser,020,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/020_19_brow_raiser/020_19_brow_raiser_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/020_18_eye_closed/mesh.ply,35709,32449,4931,0,0.0,0.0,0.009396489691634589,0.015027266958383684,0.025530503971689742,0.012273891963438055,0.012138359761074023,0.009064097071851096,0.03297630364445685,0.024064143947655672,0.012255054862578201,0.007358336546802972,0.0062907074546025635,0.0322394669977656,0.021612735322182143,0.011039227047958945,0.005035345821112965,16,2
020_19_brow_raiser,020,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/020_19_brow_raiser/020_19_brow_raiser_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/020_18_eye_closed/mesh.ply,32449,32449,4931,4931,0.0,0.0,0.002914904967061005,0.005960471181400898,0.014712631313469606,0.012273891963438055,0.012022994223167478,0.009347557505571919,0.03297630364445685,0.028374996817743015,0.012255054862578201,0.008772153337843428,0.007608255656929757,0.0322394669977656,0.024475453917979104,0.011039227047958945,0.008086683306116466,8,2
020_19_brow_raiser,020,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/020_19_brow_raiser/020_19_brow_raiser_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/020_18_eye_closed/mesh.ply,32449,32449,4931,4931,0.0,0.0,0.005914593663393518,0.012608702624404833,0.02476713839528276,0.012273891963438055,0.010592324914771283,0.008305607940568192,0.03297630364445685,0.025391300193271522,0.012255054862578201,0.007623702263658407,0.006884840536195534,0.0322394669977656,0.023862099195976903,0.011039227047958945,0.004847795005585806,16,2

